,Platform,Brand,Category,Product Name ,Price,Reviewer,Review,Review_clean,Product Purchase,Ratings,Date Of Review,Response
1338,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,melonoopy,delivery was about 1 week!! :) the product was bigger than i thought :) bought it during the 11.11 sale and would say its worth the buy !!:) overall satisfied and happy with this buy !! i tried it and works pretty well too!!:),delivery was about 1 week the product was bigger than i thought bought it during the 11 11 sale and would say its worth the buy overall satisfied and happy with this buy i tried it and works pretty well too,,5.0,2019-11-26 17:11:00,no
1339,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,vivianng38,item received look authentic haven use yet ,item received look authentic haven use yet,,5.0,2019-12-03 07:27:00,no
1340,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,roxannecxp,delivery took more than a week plus. items well received in good condition without any spills. ,delivery took more than a week plus items well received in good condition without any spills,,5.0,2019-11-22 15:08:00,no
1341,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,soul_,slow delivery but goods arrived safely packaged in a nice big envelope! ,slow delivery but goods arrived safely packaged in a nice big envelope,,4.0,2019-11-27 15:49:00,no
1342,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,doublevdoublen,bought these during 11.11 sales. worth it as it is cheaper than usual price. recommended buy!,bought these during 11 11 sales worth it as it is cheaper than usual price recommended buy,,5.0,2019-11-22 22:05:00,no
1343,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,hq_hq,items received in good condition... good buy from deals...,items received in good condition good buy from deals,,5.0,2019-11-24 20:26:00,no
1344,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,starkiss,cheap and good deal will buy again when theres flash deal!!!!,cheap and good deal will buy again when theres flash deal,,5.0,2019-11-23 12:00:00,no
1345,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,nurulsyafiqah20_,received the makeup removers promptly and in good condition. thanks.,received the makeup removers promptly and in good condition thanks,,5.0,2019-11-22 13:07:00,no
1346,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,juuoise,"delivery took some time but it’s okay la, not in a hurry to get it. got it for $27 for 4 x 400ml and 8 x 50 ml (essentially 5 x 400ml) so it’s really worth it. expiry 2022",delivery took some time but it s okay la not in a hurry to get it got it for 27 for 4 x 400ml and 8 x 50 ml essentially 5 x 400ml so it s really worth it expiry 2022,,5.0,2019-11-23 14:13:00,no
1347,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,angelinyoto,"received in good packaging and proper sealed. no bubblewrap tho, but it is okay. 
give to my mom and she's happy. thanks seller!",received in good packaging and proper sealed no bubblewrap tho but it is okay give to my mom and she is happy thanks seller,,5.0,2019-11-22 13:33:00,no
1348,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,jesstang55,received items in order..good deal during flash sales. thanks seller,received items in order good deal during flash sales thanks seller,,5.0,2019-11-22 19:22:00,no
1349,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,d6marine,"the delivery of the items was super fast👍🏻
i bought it on 11.11 and it came today.
this is my 2nd ordered and bought it on good price. so ordered more to keep it and use slowly... hahaha. value for money 😻",the delivery of the items was super fast i bought it on 11 11 and it came today this is my and ordered and bought it on good price so ordered more to keep it and use slowly sahara value for money,,5.0,2019-11-13 20:02:00,no
1350,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,naddyloh,fast delivery and item is in good condition,fast delivery and item is in good condition,,5.0,2019-11-30 12:28:00,no
1351,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,fanxiii,wrapped nicely in a styrofoam box came very quickly. cant wait to try,wrapped nicely in a styrofoam box came very quickly cant wait to try,,5.0,2019-11-23 12:13:00,no
1352,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,mayoner,"took a little longer to receive, items are as seen. thank you seller. ",took a little longer to receive items are as seen thank you seller,,4.0,2019-11-25 22:54:00,no
1353,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,ismailyb,item well received. expiry date is 2022 which is good. received the free bottles as well. thank you. ,item well received expiry date is 2022 which is good received the free bottles as well thank you,,5.0,2019-11-24 12:37:00,no
1354,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,angelsam117,"item received in good condition. 
have 4 small one too. thanks seller ",item received in good condition have 4 small one too thanks seller,,5.0,2019-11-22 19:56:00,no
1355,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,m3itan,bought it during 11.11 sales and hence delivery took almost 2 weeks to arrive. received 2 small size bottles!,bought it during 11 11 sales and hence delivery took almost 2 weeks to arrive received 2 small size bottles,,5.0,2019-11-23 13:09:00,no
1356,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,zhqihui,haven’t used but looks good. ,haven t used but looks good,,5.0,2019-11-26 09:58:00,no
1357,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,vanesssahng80,fast delivery within a week. good buy during 11.11. will repurchase. ,fast delivery within a week good buy during 11 11 will repurchase,,5.0,2019-11-20 13:44:00,no
1358,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,crystaltankh,delivery took some time but the product is received in good condition,delivery took some time but the product is received in good condition,,5.0,2019-11-22 20:10:00,no
1359,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,summerfuntime,"ordered on 11nov received 14 nov. fast delivery. 
but did not include the free gifts they stated, feels a bit cheated but overall still a better price then usual. ",ordered on nov received 14 nov fast delivery but did not include the free gifts they stated feels a bit cheated but overall still a better price then usual,,3.0,2019-11-14 17:51:00,no
1360,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,xuyi1101,cheaper price than retail:) honestly felt a little misled by the promotion t&c stated during the flash deal... thought i could get the 2 travel bottles to bring along for my travel but apparently not:/ ,cheaper price than retail honestly felt a little misled by the promotion t c stated during the flash deal thought i could get the 2 travel bottles to bring along for my travel but apparently not,,4.0,2019-11-14 20:30:00,no
1361,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,khinlay52,it's from china.🙄,it is from china,,5.0,2019-11-14 07:48:00,no
1362,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,tekfsugpatan,"fast delivery 👍🏻 ordered oct 29 during flash deals , received the products nov 1👍🏻 really value for money 👏🏻 will definitely buy again to this seller 😊",fast delivery ordered oct 29 during flash deals received the products nov 1 really value for money will definitely buy again to this seller,,5.0,2019-11-04 11:17:00,no
1363,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,jennifer2905,delivery is very fast.itens received in gd condition but didn’t receive the free gift as stated.would be the same as getting the store wif no free gift.,delivery is very fast items received in gd condition but didn t receive the free gift as stated would be the same as getting the store if no free gift,,2.0,2019-11-05 19:13:00,no
1364,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,pea.meadow,received with thanks. no leakage or broken bottles. the expiry is 2022. will buy again.,received with thanks no leakage or broken bottles the expiry is 2022 will buy again,,5.0,2019-11-15 13:03:00,no
1365,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,d6marine,"just received the item today.
ordered on 26th and reach on 31st today. consider quite fast already 👍🏻
buying for my daughter since it having offer.
hope it suitable for her skin. will order again if the product suit her😍",just received the item today ordered on with and reach on just today consider quite fast already buying for my daughter since it having offer hope it suitable for her skin will order again if the product suit her,,5.0,2019-10-31 15:05:00,no
1366,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,tessls67,i am glad with the purchased. great discount on 11/11 plus quick delivery from the supplier. would definitely patron this store again:),i am glad with the purchased great discount on 11 11 plus quick delivery from the supplier would definitely patron this store again,,5.0,2019-11-13 19:18:00,no
1367,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,nickm0810,cheaper than retail during the sale. delivery was fast too. thanks seller.,cheaper than retail during the sale delivery was fast too thanks seller,,5.0,2019-11-14 18:59:00,no
1368,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,adelynseow,items received in good conditions. super worthy deal. will buy again.,items received in good conditions super worthy deal will buy again,,5.0,2019-11-05 11:34:00,no
1369,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,acsqq,"doesnt really work well for waterproof makeup? 
sometimes have to rub quite hard to get it off 
and i thought i would get the two extra free bottles but apparently that’s only if you’re purchasing on certain dates. abit disappointed but it’s okay ",does really work well for waterproof makeup sometimes have to rub quite hard to get it off and i thought i would get the two extra free bottles but apparently that s only if you re purchasing on certain dates a bit disappointed but it s okay,,4.0,2019-11-07 22:43:00,no
1370,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,nicmarie,great deal and will definitely purchase from here again. received within a week!👍🏻,great deal and will definitely purchase from here again received within a week,,5.0,2019-11-05 11:18:00,no
1371,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,honeychoco,extremely fast delivery with good expiry date and price during flash sale!!!!,extremely fast delivery with good expiry date and price during flash sale,,5.0,2019-11-04 18:14:00,no
1372,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,happy8645,fast delivery. items came well protected in bubble wrap envelope.,fast delivery items came well protected in bubble wrap envelope,,5.0,2019-11-07 21:07:00,no
1373,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,carissalys,"been using it for a while, it doesn't leave a smell or any stickiness! just requires a bit of pressing for mascara",been using it for a while it does not leave a smell or any stickiness just requires a bit of pressing for mascara,,5.0,2019-11-08 22:23:00,no
1374,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,rahhthang,"item came well packaged, bought during the time sale so it was cheap and very worth it. ",item came well packaged bought during the time sale so it was cheap and very worth it,,5.0,2019-11-02 12:03:00,no
1375,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,crazyone007,items received in good condition. fast delivery. highly recommended. ,items received in good condition fast delivery highly recommended,,5.0,2019-11-13 20:59:00,no
1376,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,sarahmawi22,"super happy, items came in perfect condition. way cheaper than buying in store",super happy items came in perfect condition way cheaper than buying in store,,5.0,2019-11-10 21:52:00,no
1377,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,emillimey,fast delivery and product came in good condition ,fast delivery and product came in good condition,,5.0,2019-11-14 01:37:00,no
1378,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,triuge,sale makes price very attractive. thanks! decent gentle makeup remover that doesn’t irritate the eyes. ,sale makes price very attractive thanks decent gentle makeup remover that does t irritate the eyes,,5.0,2019-10-31 20:34:00,no
1379,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,yewning1,good product! received in new condition. thank you !!!!!!!,good product received in new condition thank you,,5.0,2019-11-02 11:13:00,no
1380,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,fauziah_musa007,fast delivery by urbanfox. free two small bottles. happy with my purchase !,fast delivery by urbanfox free two small bottles happy with my purchase,,5.0,2019-11-01 18:36:00,no
1381,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,chikumama,fast delivery and items were received in good condition. worth it to buy during flash deal. ,fast delivery and items were received in good condition worth it to buy during flash deal,,5.0,2019-11-02 07:12:00,no
1382,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,yulinkoh,bought during flash deal. free 2 minis which is great for traveling. ,bought during flash deal free 2 minis which is great for traveling,,5.0,2019-11-02 00:32:00,no
1383,Shopee,Garnier,Makeup Remover,Garnier Micellar Water Pink 400ml For Sensitive Skin,14.3,susansslim,"fast delivery (2 days) and reasonable expiry date (yr 2022).
items properly wrapped too. 
thank you ",fast delivery 2 days and reasonable expiry date yr 2022 items properly wrapped too thank you,,5.0,2019-11-13 20:19:00,no
